Position,Track Name,Artist,Streams,date,region,spotify_id
18,Mad Love,Mabel,1337358,2019-06-14--2019-06-21,gb,79JBjIq90BrQ8Ws0pUhlzD
19,3 Nights,Dominic Fike,1282057,2019-06-14--2019-06-21,gb,1tNJrcVe6gwLEiZCtprs1u
20,Bounce Back,Little Mix,1281393,2019-06-14--2019-06-21,gb,5KPKjcE2trO2hBWRzkb2Mo
21,Grace,Lewis Capaldi,1253896,2019-06-14--2019-06-21,gb,0pEkK8MqbmGSX7fT8WLMbR
22,Wish You Well,Sigala,1245710,2019-06-14--2019-06-21,gb,1yAPglN5AGf7UoLK062ZYq
23,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,1211818,2019-06-14--2019-06-21,gb,7Feaw9WAEREY0DUOSXJLOM
24,Sucker,Jonas Brothers,1204464,2019-06-14--2019-06-21,gb,22vgEDb5hykfaTwLuskFGD
25,The London (feat. J. Cole & Travis Scott),Young Thug,1172714,2019-06-14--2019-06-21,gb,7DcvwMAiqKJQD1rrdfxSDx
26,Guten Tag,Hardy Caprio,1143516,2019-06-14--2019-06-21,gb,0SErNy2An0gCpYFRUNWwNT
27,Old Town Road,Lil Nas X,1120349,2019-06-14--2019-06-21,gb,53CJANUxooaqGOtdsBTh7O
28,Keisha & Becky - Remix,Russ Millions,1110671,2019-06-14--2019-06-21,gb,5wIjM4q7oIgiLqn8Qfoyxh
29,Strike a Pose (feat. Aitch),Young T & Bugsey,1071538,2019-06-14--2019-06-21,gb,23GvTfcGK454ppLsts3W44
30,Ladbroke Grove,AJ Tracey,1062496,2019-06-14--2019-06-21,gb,7b4ky1LlQLFhXHmhZkFgqV
31,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1040730,2019-06-14--2019-06-21,gb,3KkXRkHbMCARz0aVfEt68P
32,Shine Girl (feat. Stormzy),MoStack,1028610,2019-06-14--2019-06-21,gb,4GwPFO8jSGIsh5udMEfKZ2
33,OT Bop,NSG,998758,2019-06-14--2019-06-21,gb,6bAirj2qDf0agxdMuIdq1p
34,Fashion Week (feat. AJ Tracey & MoStack),Steel Banglez,998209,2019-06-14--2019-06-21,gb,78KyOmqWmqLkQcXO1cA7MO
35,Sixteen,Ellie Goulding,994778,2019-06-14--2019-06-21,gb,4PkIDTPGedm0enzdvilLNd
36,Don't Call Me Up,Mabel,992015,2019-06-14--2019-06-21,gb,5WHTFyqSii0lmT9R21abT8
37,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,983137,2019-06-14--2019-06-21,gb,4MsUsFfWseB9M2plGJyuIw
38,when the party's over - Recorded at Spotify Studios NYC,Lewis Capaldi,967696,2019-06-14--2019-06-21,gb,6H7fWtwEUHVfTyZD7zeG4w
39,Heaven,Avicii,945963,2019-06-14--2019-06-21,gb,0vrmHPfoBadXVr2n0m1aqZ
40,Easier,5 Seconds of Summer,935557,2019-06-14--2019-06-21,gb,4tNXntkAzQ5A2dfYRYGIIQ
41,One Touch,Jess Glynne,929159,2019-06-14--2019-06-21,gb,3eS1VMcEmq2IUgpaeDysCb
42,Talk (feat. Disclosure),Khalid,923592,2019-06-14--2019-06-21,gb,6TqXcAFInzjp0bODyvrWEq
43,EARFQUAKE,"Tyler, The Creator",876479,2019-06-14--2019-06-21,gb,5hVghJ4KaYES3BFUATCYn0
44,Giant (with Rag'n'Bone Man),Calvin Harris,866432,2019-06-14--2019-06-21,gb,5itOtNx0WxtJmi1TQ3RuRd
45,Rescue Me,OneRepublic,864524,2019-06-14--2019-06-21,gb,0mjAU3yKR1QnXnHtjGJqTM
46,Sweet but Psycho,Ava Max,851751,2019-06-14--2019-06-21,gb,25sgk305KZfyuqVBQIahim
47,Just You and I,Tom Walker,847858,2019-06-14--2019-06-21,gb,03x2rVJRFUrvwlfxoHd9Mo
48,Options,NSG,839821,2019-06-14--2019-06-21,gb,2cytBOLpwFRX7J9URCrFIe
49,Mother's Daughter,Miley Cyrus,819819,2019-06-14--2019-06-21,gb,2WyRfGeHo97VC5mP1BBSzr
50,Greaze Mode,Skepta,806098,2019-06-14--2019-06-21,gb,3nG784YlxS4VQOF0qiHKVP
51,One,Lewis Capaldi,784705,2019-06-14--2019-06-21,gb,5C1TucCRf4Vjjree1OItyv
52,What Do You Mean?,Skepta,779422,2019-06-14--2019-06-21,gb,4DmgUMnnCw27Tu5Jvqhm1n
53,Shallow,Lady Gaga,778127,2019-06-14--2019-06-21,gb,2VxeLyX666F8uXCJ0dZF8B
54,Call You Mine,The Chainsmokers,769727,2019-06-14--2019-06-21,gb,05CwHjIk71RXVU40boRMnR
55,Wow.,Post Malone,754735,2019-06-14--2019-06-21,gb,6MWtB6iiXyIwun0YzU6DFP
56,No Diet,Digga D,736332,2019-06-14--2019-06-21,gb,3HUb7feX3gdnzZVEHy5yFj
57,Boasty (feat. Idris Elba),Wiley,732657,2019-06-14--2019-06-21,gb,7cz506PyIgh2bMN90Mc8Tn
58,Pop Out (feat. Lil Tjay),Polo G,723279,2019-06-14--2019-06-21,gb,6uFn47ACjqYkc0jADwEdj1
59,Shotgun,George Ezra,720348,2019-06-14--2019-06-21,gb,4ofwffwvvnbSkrMSCKQDaC
60,Your Mrs,JAY1,710216,2019-06-14--2019-06-21,gb,4MKM1sU3d3aS23WJsYipdV
61,bury a friend,Billie Eilish,698561,2019-06-14--2019-06-21,gb,4SSnFejRGlZikf02HLewEF
62,7 rings,Ariana Grande,695767,2019-06-14--2019-06-21,gb,6ocbgoVGwYJhOv1GgI9NsF
63,High Hopes,Panic! At The Disco,689293,2019-06-14--2019-06-21,gb,1rqqCSm0Qe4I9rUvWncaom
64,when the party's over,Billie Eilish,684125,2019-06-14--2019-06-21,gb,43zdsphuZLzwA9k4DJhU0I
65,Omertà,Drake,682600,2019-06-14--2019-06-21,gb,3kCwyvhvVTyehIzYN2I0nF
66,"Motorola (feat. Swarmz, Deno & Dappy)",Da Beatfreakz,681705,2019-06-14--2019-06-21,gb,0Q8aQ6xUAFOGCd0vR32FPf
67,What I Like About You (feat. Theresa Rex),Jonas Blue,671596,2019-06-14--2019-06-21,gb,4NSW0Km5ZG60L8FthUebPJ
68,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,665500,2019-06-14--2019-06-21,gb,1wJRveJZLSb1rjhnUHQiv6
69,Happier,Marshmello,660355,2019-06-14--2019-06-21,gb,2dpaYNEQHiRxtZbfNsse99
70,Truth Hurts,Lizzo,655868,2019-06-14--2019-06-21,gb,5qmq61DAAOUaW8AUo8xKhh
71,Sanctuary,Joji,652869,2019-06-14--2019-06-21,gb,3xaugmCyXrVkrDTXbFkMW3
72,Stinking Rich (feat. Dave & J Hus),MoStack,647724,2019-06-14--2019-06-21,gb,6YSsSzRV6fiITssNkIAxHi
73,Gucci Demon,B Young,646591,2019-06-14--2019-06-21,gb,1rZwgdUwUYBqEphd4CXynL
74,Only Human,Jonas Brothers,638112,2019-06-14--2019-06-21,gb,0DiDStADDVh3SvAsoJAFMk
75,Here With Me,Marshmello,633599,2019-06-14--2019-06-21,gb,5icOoE6VgqFKohjWWNp0Ac
76,Mr. Brightside,The Killers,633190,2019-06-14--2019-06-21,gb,7oK9VyNzrYvRFo7nQEYkWN
77,Ransom,Lil Tecca,632208,2019-06-14--2019-06-21,gb,1xbtojAZsQjOgiGdGX6ChU
78,Good Love (feat. Tory Lanez),Nafe Smallz,625086,2019-06-14--2019-06-21,gb,5u6o597GcbXH20H3LeVkHP
79,Body (feat. brando),Loud Luxury,610138,2019-06-14--2019-06-21,gb,7K7MUBCnzgBAvMVW2RTWNs
80,Falling Like The Stars,James Arthur,607358,2019-06-14--2019-06-21,gb,15xWRPHQMeqgdkGzInx3PY
81,Eastside (with Halsey & Khalid),benny blanco,601838,2019-06-14--2019-06-21,gb,7FGq80cy8juXBCD2nrqdWU
82,Forever,Lewis Capaldi,599689,2019-06-14--2019-06-21,gb,12OLyHDxt6dqlAybSPFBK3
83,Find U Again (feat. Camila Cabello),Mark Ronson,589785,2019-06-14--2019-06-21,gb,1HpzOCZbNWzxvvXfSGtSrX
84,"thank u, next",Ariana Grande,583460,2019-06-14--2019-06-21,gb,3e9HZxeyfWwjeyPAMmWSSQ
85,Ritual,Tiësto,576124,2019-06-14--2019-06-21,gb,3M9Apu4OZfylLTFKvgEtKa
86,Drive By,Tion Wayne,571694,2019-06-14--2019-06-21,gb,0vsrvBFFKrkyBWzrKADVkT
87,Joy,Bastille,567719,2019-06-14--2019-06-21,gb,6Tt1P5CLUrl59oSOTVxON0
88,Late Night Feelings (feat. Lykke Li),Mark Ronson,562823,2019-06-14--2019-06-21,gb,7aQeWViSfRWSEwtJD86Eq0
89,"break up with your girlfriend, i'm bored",Ariana Grande,559825,2019-06-14--2019-06-21,gb,4kV4N9D1iKVxx1KLvtTpjS
90,So Am I,Ava Max,555045,2019-06-14--2019-06-21,gb,0uUNN1nSoUx1A4fkDCWDQ7
91,i'm so tired...,Lauv,551160,2019-06-14--2019-06-21,gb,7COXchtUOMd6uIT6HvmRaI
92,lovely (with Khalid),Billie Eilish,545712,2019-06-14--2019-06-21,gb,0u2P5u6lvoDfwTYjAADbn4
93,Hollywood,Lewis Capaldi,542331,2019-06-14--2019-06-21,gb,5uGjeXi3epIE8N2ITkxIQ5
94,Kitchen Kings,D-Block Europe,538589,2019-06-14--2019-06-21,gb,1RJHieKAxYz9qbREvOR5eA
95,Maybe,Lewis Capaldi,532406,2019-06-14--2019-06-21,gb,5HU2B0yEnvg5EUB8FWeoda
96,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,525283,2019-06-14--2019-06-21,gb,3gdewACMIVMEWVbyb8O9sY
97,Dancing With A Stranger (with Normani),Sam Smith,523440,2019-06-14--2019-06-21,gb,6Qs4SXO9dwPj5GKvVOv8Ki
98,2002,Anne-Marie,522894,2019-06-14--2019-06-21,gb,2BgEsaKNfHUdlh97KmvFyo
99,Stay (Don't Go Away) [feat. Raye],David Guetta,522069,2019-06-14--2019-06-21,gb,4YhN72dRYL2Z3MsaKyT7rS
100,Bohemian Rhapsody - Remastered 2011,Queen,511259,2019-06-14--2019-06-21,gb,4u7EnebtmKWzUH433cf5Qv
101,Wanting,Not3s,502823,2019-06-14--2019-06-21,gb,5B3dsOvy6NjZJclttNUzR9
102,Taste (feat. Offset),Tyga,498959,2019-06-14--2019-06-21,gb,2toVe5hfuIi97ytDPDbQFt
103,I'm The One - MoStack x Fredo,MoStack,497383,2019-06-14--2019-06-21,gb,5IgNWTxx7yRQ7hA1raV46e
104,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,497365,2019-06-14--2019-06-21,gb,3y3brCCecHC3Db18aIOnny
105,Miss Diva (feat. Yungen),One Acen,493231,2019-06-14--2019-06-21,gb,3mTSAVBL7yd7iHAaglXUPY
106,rockstar (feat. 21 Savage),Post Malone,488092,2019-06-14--2019-06-21,gb,0e7ipj03S05BNilyu5bRzt
107,Better Now,Post Malone,487385,2019-06-14--2019-06-21,gb,7dt6x5M1jzdTEt8oCbisTK
108,Murder On My Mind,YNW Melly,486174,2019-06-14--2019-06-21,gb,7eBqSVxrzQZtK2mmgRG6lC
109,Funky Friday,Dave,484258,2019-06-14--2019-06-21,gb,01IQ4aQgOf0Kkq3a273hmO
110,Going Bad (feat. Drake),Meek Mill,480567,2019-06-14--2019-06-21,gb,2IRZnDFmlqMuOrYOLnZZyc
111,On A Roll,Ashley O,479169,2019-06-14--2019-06-21,gb,56JyMaElW79S7TDWh1Zw1m
112,SICKO MODE,Travis Scott,479028,2019-06-14--2019-06-21,gb,2xLMifQCjDGFmkHkpNLD9h
113,Homicide (feat. Eminem),Logic,476817,2019-06-14--2019-06-21,gb,2MuMD298IpYqKF367wegUd
114,Disaster (feat. J Hus),Dave,475642,2019-06-14--2019-06-21,gb,3rqmxZNh2BRgJ3BiCPFTSG
115,Everywhere - 2017 Remaster,Fleetwood Mac,472005,2019-06-14--2019-06-21,gb,254bXAqt3zP6P50BdQvEsq
116,Wonderwall - Remastered,Oasis,471467,2019-06-14--2019-06-21,gb,5qqabIl2vWzo9ApSC317sa
117,Lucid Dreams,Juice WRLD,468838,2019-06-14--2019-06-21,gb,285pBltuF7vW8TeWk8hdRR
118,Walk Me Home,P!nk,465220,2019-06-14--2019-06-21,gb,6jfEZdUJ2Yla6h7gTJgKuo
119,Advice,Cadet,457246,2019-06-14--2019-06-21,gb,1fp2uoWXPca3mIdxRHIgQm
120,Don't Stop Me Now - Remastered 2011,Queen,456657,2019-06-14--2019-06-21,gb,5T8EDUDqKcs6OSOwEsfqG7
121,SAD!,XXXTENTACION,454972,2019-06-14--2019-06-21,gb,3ee8Jmje8o58CHK66QrVC2
122,Let Me Down Slowly,Alec Benjamin,452349,2019-06-14--2019-06-21,gb,2qxmye6gAegTMjLKEBoR3d
123,Paradise,George Ezra,450940,2019-06-14--2019-06-21,gb,38zwkK6TtTjIW9tpYBfZ3D
124,Promises (with Sam Smith),Calvin Harris,447997,2019-06-14--2019-06-21,gb,5N5k9nd479b1xpDZ4usjrg
125,wish you were gay,Billie Eilish,447205,2019-06-14--2019-06-21,gb,3Fj47GNK2kUF0uaEDgXLaD
126,Better,Khalid,446533,2019-06-14--2019-06-21,gb,6zeeWid2sgw4lap2jV61PZ
127,One Kiss (with Dua Lipa),Calvin Harris,446396,2019-06-14--2019-06-21,gb,7ef4DlsgrMEH11cDZd32M6
128,Youngblood,5 Seconds of Summer,445374,2019-06-14--2019-06-21,gb,2iUXsYOEPhVqEBwsqP70rE
129,Tiny Dancer,Elton John,444405,2019-06-14--2019-06-21,gb,2TVxnKdb3tqe1nhQWwwZCO
130,Ban Drill,Krept & Konan,443538,2019-06-14--2019-06-21,gb,4qy2jqC6mThGscpYxpNtax
131,Butterflies (feat. Not3s),AJ Tracey,442304,2019-06-14--2019-06-21,gb,4hGsbyf3p0U5mlJTJwiUTq
132,Without Me,Halsey,441539,2019-06-14--2019-06-21,gb,5p7ujcrUXASCNwRaWNHR1C
133,MIDDLE CHILD,J. Cole,441508,2019-06-14--2019-06-21,gb,2JvzF1RMd7lE3KmFlsyZD8
134,Shape of You,Ed Sheeran,441242,2019-06-14--2019-06-21,gb,7qiZfU4dY1lWllzX7mPBI3
135,Bet (feat. Skepta & Michael Phantom),Octavian,438819,2019-06-14--2019-06-21,gb,3JrYkRVUNq5QLUgVJMCLYz
136,Nice For What,Drake,434566,2019-06-14--2019-06-21,gb,3CA9pLiwRIGtUBiMjbZmRw
137,God's Plan,Drake,433876,2019-06-14--2019-06-21,gb,6DCZcSspjsKoFjzjrWoCdn
138,Go Your Own Way - 2004 Remaster,Fleetwood Mac,431761,2019-06-14--2019-06-21,gb,07GvNcU1WdyZJq3XxP0kZa
139,Be Someone,CamelPhat,427313,2019-06-14--2019-06-21,gb,4esEsg9IxiTAGMBQLe9XOu
140,Be Alright,Dean Lewis,426427,2019-06-14--2019-06-21,gb,5qrSlOut2rNAWv3ubArkNy
141,This Is Me,Keala Settle,423671,2019-06-14--2019-06-21,gb,2xGjteMU3E1tkEPVFBO08U
142,The Chain - 2004 Remaster,Fleetwood Mac,422159,2019-06-14--2019-06-21,gb,5e9TFTbltYBg2xThimr0rU
143,Africa,TOTO,418961,2019-06-14--2019-06-21,gb,2374M0fQpWi3dLnB54qaLX
144,Don’t Feel Like Crying,Sigrid,418938,2019-06-14--2019-06-21,gb,1ABvDz0JnQGO8M8NYjRNMp
145,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,408108,2019-06-14--2019-06-21,gb,20ZP3Om9DvDazXrNUC7WM2
146,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,406925,2019-06-14--2019-06-21,gb,27rdGxbavYJeBphck5MZAF
147,I'll Be There,Jess Glynne,404976,2019-06-14--2019-06-21,gb,4r1CoAATVuxag55Ct3Y1aX
148,Dancing in the Moonlight,Toploader,404042,2019-06-14--2019-06-21,gb,3Fzlg5r1IjhLk2qRw667od
149,Lost On You,Lewis Capaldi,403946,2019-06-14--2019-06-21,gb,6glNKSv2aUtfQhe1SJBZZt
150,Wild,MoStack,403543,2019-06-14--2019-06-21,gb,2FWkSJk8QwxAiNWHkleGMV
151,Jocelyn Flores,XXXTENTACION,399414,2019-06-14--2019-06-21,gb,7m9OqQk4RVRkw9JJdeAw96
152,You Little Beauty,FISHER,399305,2019-06-14--2019-06-21,gb,0mKs1tMPvyVVh0Vb25IYq2
153,Just Us (feat. SZA),DJ Khaled,398321,2019-06-14--2019-06-21,gb,0BnTBAGmr9FtYwkZrwKhwS
154,Juice,Lizzo,396864,2019-06-14--2019-06-21,gb,0k664IuFwVP557Gnx7RhIl
155,Riptide,Vance Joy,394953,2019-06-14--2019-06-21,gb,7yq4Qj7cqayVTp3FF9CWbm
156,In My Feelings,Drake,393614,2019-06-14--2019-06-21,gb,2G7V7zsVDxg1yRsu7Ew9RJ
157,Another Place,Bastille,391848,2019-06-14--2019-06-21,gb,4ENLZqdPMDub5us6YLSAKa
158,Outnumbered,Dermot Kennedy,390917,2019-06-14--2019-06-21,gb,6UjZ2Yx2g2a52XxiA8ONxZ
159,ocean eyes,Billie Eilish,390572,2019-06-14--2019-06-21,gb,2uIX8YMNjGMD7441kqyyNU
160,Mr. Blue Sky,Electric Light Orchestra,388895,2019-06-14--2019-06-21,gb,2RlgNHKcydI9sayD2Df2xp
161,Say You Won't Let Go,James Arthur,386247,2019-06-14--2019-06-21,gb,5uCax9HTNlzGybIStD3vDh
162,Dreams - 2004 Remaster,Fleetwood Mac,385645,2019-06-14--2019-06-21,gb,0ofHAoxe9vBkTCp2UQIavz
163,Don't Stop Believin',Journey,385576,2019-06-14--2019-06-21,gb,4bHsxqR3GMrXTxEPLuK5ue
164,"Go Loko (feat. Tyga, Jon Z)",YG,384453,2019-06-14--2019-06-21,gb,1kK6DwzyXJSp58u5HYWwuD
165,Bullet From A Gun,Skepta,384338,2019-06-14--2019-06-21,gb,0gEV1AR0gd59DzrMJalYcK
166,Moonlight,XXXTENTACION,380381,2019-06-14--2019-06-21,gb,0JP9xo3adEtGSdUEISiszL
167,Don't Look Back in Anger - Remastered,Oasis,377538,2019-06-14--2019-06-21,gb,0UvCh63URrLFcPkKt99hHd
168,Isis,Joyner Lucas,377406,2019-06-14--2019-06-21,gb,36TO60sxDduIsO3xH8IcUh
169,Suge,DaBaby,376485,2019-06-14--2019-06-21,gb,2gwkD6igEhQbDQegRCcdoB
170,Party In The U.S.A.,Miley Cyrus,375852,2019-06-14--2019-06-21,gb,3E7dfMvvCLUddWissuqMwr
171,September,"Earth, Wind & Fire",373877,2019-06-14--2019-06-21,gb,1mqlc0vEP9mU1kZgTi6LIQ
172,Leave a Light On,Tom Walker,371188,2019-06-14--2019-06-21,gb,4iVVU8DyQvOVsKafv3KWIF
173,Perfect,Ed Sheeran,369928,2019-06-14--2019-06-21,gb,0tgVpDi06FyKpA1z0VMD4v
174,you should see me in a crown,Billie Eilish,369272,2019-06-14--2019-06-21,gb,3XF5xLJHOQQRbWya6hBp7d
175,Nightmare,Halsey,367479,2019-06-14--2019-06-21,gb,340UVheS8z3ncW9TTUhAbc
176,Back & Forth,MK,367431,2019-06-14--2019-06-21,gb,4M8x1TR36VMQMFMbGCdoyA
177,Best Life,Hardy Caprio,367275,2019-06-14--2019-06-21,gb,3wAyZwtyyLMsJNG7Mb17ky
178,The Greatest Show,Hugh Jackman,366145,2019-06-14--2019-06-21,gb,43ay9lQZ5rfNcOOHhRF2cM
179,Believer,Imagine Dragons,365207,2019-06-14--2019-06-21,gb,0pqnGHJpmpxLKifKRmU6WP
180,Hypersonic Missiles,Sam Fender,364471,2019-06-14--2019-06-21,gb,4fB1OI42wuC0SirSR64qc1
181,Wannabe,Spice Girls,362638,2019-06-14--2019-06-21,gb,1Je1IMUlBXcx1Fz0WE7oPT
182,New Rules,Dua Lipa,361263,2019-06-14--2019-06-21,gb,2xJCMIJfcNYDc5iR0sAm2O
183,my strange addiction,Billie Eilish,359658,2019-06-14--2019-06-21,gb,3Tc57t9l2O8FwQZtQOvPXK
184,Unforgettable,French Montana,359522,2019-06-14--2019-06-21,gb,3B54sVLJ402zGa6Xm4YGNe
185,Don't Go Breaking My Heart,Elton John,358164,2019-06-14--2019-06-21,gb,7HW5WIw7ZgZORCzUxv5gW5
186,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,357870,2019-06-14--2019-06-21,gb,2tUBqZG2AbRi7Q0BIrVrEj
187,Naive,The Kooks,357811,2019-06-14--2019-06-21,gb,7BHPGtpuuWWsvE7cCaMuEU
188,Boy With Luv (feat. Halsey),BTS,357530,2019-06-14--2019-06-21,gb,5KawlOMHjWeUjQtnuRs22c
189,ZEZE (feat. Travis Scott & Offset),Kodak Black,356610,2019-06-14--2019-06-21,gb,0FZ4Dmg8jJJAPJnvBIzD9z
190,Shannon,MoStack,355966,2019-06-14--2019-06-21,gb,4OirGEsZErmcd6ymlgVGFU
191,Drip Too Hard (Lil Baby & Gunna),Lil Baby,354253,2019-06-14--2019-06-21,gb,78QR3Wp35dqAhFEc2qAGjE
192,If You're Over Me,Years & Years,353639,2019-06-14--2019-06-21,gb,0p3rzYD9XEIyBBx1QTwg4z
193,Budapest,George Ezra,352766,2019-06-14--2019-06-21,gb,7GJClzimvMSghjcrKxuf1M
194,Pretty Shining People,George Ezra,352746,2019-06-14--2019-06-21,gb,2JVwsN6viHjR9t5pCPQ4Br
195,Do I Wanna Know?,Arctic Monkeys,350721,2019-06-14--2019-06-21,gb,3rq5w4bQGigXOfdN30ATJt
196,Electricity (with Dua Lipa),Silk City,350089,2019-06-14--2019-06-21,gb,5N4erncE7kuUccm7zEmwzk
197,Your Song,Elton John,349249,2019-06-14--2019-06-21,gb,38zsOOcu31XbbYj9BIPUF1
198,Don't Get Me Wrong,Lewis Capaldi,347451,2019-06-14--2019-06-21,gb,4QGHin0gSqzPrPJhPU5gWn
199,I Fall Apart,Post Malone,346001,2019-06-14--2019-06-21,gb,75ZvA4QfFiZvzhj2xkaWAh
200,In My Mind,Dynoro,345027,2019-06-14--2019-06-21,gb,0E9ZjEAyAwOXZ7wJC0PD33
1,Señorita,Shawn Mendes,3217857,2019-06-21--2019-06-28,gb,0TK2YIli7K1leLovkQiNik
2,I Don't Care (with Justin Bieber),Ed Sheeran,3192660,2019-06-21--2019-06-28,gb,3HVWdVOQ0ZA45FuZGSfvns
3,Someone You Loved,Lewis Capaldi,2660393,2019-06-21--2019-06-28,gb,7qEHsqek33rTcFNT9PFqLf
4,Vossi Bop,Stormzy,2660137,2019-06-21--2019-06-28,gb,44ZJ4hLD5onikKsVLQaILr
5,bad guy,Billie Eilish,2510062,2019-06-21--2019-06-28,gb,2Fxmhks0bxGSBdJ92vM42m
6,Piece Of Your Heart,MEDUZA,2335427,2019-06-21--2019-06-28,gb,1DFD5Fotzgn6yYXkYsKiGs
7,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,2116672,2019-06-21--2019-06-28,gb,543bCW2ruMPmxUBWirQ3MR
8,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,2112172,2019-06-21--2019-06-28,gb,6u7jPi22kF8CTQ3rb9DHE7
9,Hold Me While You Wait,Lewis Capaldi,1911783,2019-06-21--2019-06-28,gb,60iSKGrGazRzICtMjADNSM
10,Crown,Stormzy,1884190,2019-06-21--2019-06-28,gb,1hxE8xAp7CrBsdpiRpiWFy
11,SOS (feat. Aloe Blacc),Avicii,1866727,2019-06-21--2019-06-28,gb,2x0RZdkZcD8QRI53XT4GI5
12,Never Really Over,Katy Perry,1835518,2019-06-21--2019-06-28,gb,5PYQUBXc7NYeI1obMKSJK0
13,You Need To Calm Down,Taylor Swift,1816636,2019-06-21--2019-06-28,gb,29fRTIKsJhLUJoldM89GZS
14,No Guidance (feat. Drake),Chris Brown,1775023,2019-06-21--2019-06-28,gb,7FEwp8BavoEVE3AnxJDchc
15,Money In The Grave (Drake ft. Rick Ross),Drake,1653636,2019-06-21--2019-06-28,gb,5ry2OE6R2zPQFDO85XkgRb
16,Location (feat. Burna Boy),Dave,1636335,2019-06-21--2019-06-28,gb,3z4CGd63tpUn9a6oQSG0CI
17,Mad Love,Mabel,1634016,2019-06-21--2019-06-28,gb,79JBjIq90BrQ8Ws0pUhlzD
18,If I Can't Have You,Shawn Mendes,1577340,2019-06-21--2019-06-28,gb,6LsAAHotRLMOHfCsSfYCsz
19,All Day And Night - Jax Jones & Martin Solveig Present Europa,Jax Jones,1499258,2019-06-21--2019-06-28,gb,3O83h4LS797N23DpweeRAa
20,Panini,Lil Nas X,1436669,2019-06-21--2019-06-28,gb,6fTt0CH2t0mdeB2N9XFG5r
21,Wish You Well,Sigala,1417541,2019-06-21--2019-06-28,gb,1yAPglN5AGf7UoLK062ZYq
22,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,1342282,2019-06-21--2019-06-28,gb,7Feaw9WAEREY0DUOSXJLOM
23,Mocking It,JAY1,1284296,2019-06-21--2019-06-28,gb,0RUDJdVNARn6zOGYC9EHFO
24,Ladbroke Grove,AJ Tracey,1227203,2019-06-21--2019-06-28,gb,7b4ky1LlQLFhXHmhZkFgqV
25,Kilos (feat. Aitch),Bugzy Malone,1212092,2019-06-21--2019-06-28,gb,2LA9gKY5t2kx4BY5GSy3Us
26,Bruises,Lewis Capaldi,1182728,2019-06-21--2019-06-28,gb,4Of7rzpRpV1mWRbhp5rAqG
27,Strike a Pose (feat. Aitch),Young T & Bugsey,1172996,2019-06-21--2019-06-28,gb,23GvTfcGK454ppLsts3W44
28,The London (feat. J. Cole & Travis Scott),Young Thug,1144221,2019-06-21--2019-06-28,gb,7DcvwMAiqKJQD1rrdfxSDx
29,3 Nights,Dominic Fike,1137673,2019-06-21--2019-06-28,gb,1tNJrcVe6gwLEiZCtprs1u
30,Bounce Back,Little Mix,1123205,2019-06-21--2019-06-28,gb,5KPKjcE2trO2hBWRzkb2Mo
31,Sucker,Jonas Brothers,1117596,2019-06-21--2019-06-28,gb,22vgEDb5hykfaTwLuskFGD
32,Old Town Road,Lil Nas X,1098762,2019-06-21--2019-06-28,gb,53CJANUxooaqGOtdsBTh7O
33,Guten Tag,Hardy Caprio,1083404,2019-06-21--2019-06-28,gb,0SErNy2An0gCpYFRUNWwNT
34,Mr Sheeen - Digga D x Russ Millions,Digga D,1063139,2019-06-21--2019-06-28,gb,2H3k1TAcWxtdLJ3wSOQng9
35,Sixteen,Ellie Goulding,1054033,2019-06-21--2019-06-28,gb,4PkIDTPGedm0enzdvilLNd
36,Grace,Lewis Capaldi,1040949,2019-06-21--2019-06-28,gb,0pEkK8MqbmGSX7fT8WLMbR
37,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1038129,2019-06-21--2019-06-28,gb,3KkXRkHbMCARz0aVfEt68P
38,Keisha & Becky - Remix,Russ Millions,987556,2019-06-21--2019-06-28,gb,5wIjM4q7oIgiLqn8Qfoyxh
39,Easier,5 Seconds of Summer,987269,2019-06-21--2019-06-28,gb,4tNXntkAzQ5A2dfYRYGIIQ
40,OT Bop,NSG,958470,2019-06-21--2019-06-28,gb,6bAirj2qDf0agxdMuIdq1p
41,One Touch,Jess Glynne,956364,2019-06-21--2019-06-28,gb,3eS1VMcEmq2IUgpaeDysCb
42,Don't Call Me Up,Mabel,935267,2019-06-21--2019-06-28,gb,5WHTFyqSii0lmT9R21abT8
43,Fashion Week (feat. AJ Tracey & MoStack),Steel Banglez,887144,2019-06-21--2019-06-28,gb,78KyOmqWmqLkQcXO1cA7MO
44,Heaven,Avicii,884947,2019-06-21--2019-06-28,gb,0vrmHPfoBadXVr2n0m1aqZ
